time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2022-06-05 11:00:00,29715.57,29570.1,29627.86,269.66,7990767.01,29704.21,direct,
2022-06-05 12:00:00,29763.11,29659.87,29704.21,201.51,5986002.18,29703.72,direct,
2022-06-05 13:00:00,29741.59,29625.67,29703.72,226.63,6728580.88,29628.64,direct,
2022-06-05 14:00:00,29822.48,29609.87,29628.64,672.79,20027569.95,29792.02,direct,
2022-06-05 15:00:00,29952.1,29770.88,29792.02,798.89,23856113.96,29950.92,direct,
2022-06-05 16:00:00,30151.31,29743.77,29950.92,1731.57,51942847.24,29850.73,direct,
2022-06-05 17:00:00,30114.11,29827.9,29850.73,752.26,22574877.64,30006.03,direct,
2022-06-05 18:00:00,30071.18,29961.51,30006.03,547.8,16435957.41,29981.79,direct,
2022-06-05 19:00:00,30076.15,29942.28,29981.79,332.97,9985974.12,30039.6,direct,
2022-06-05 20:00:00,30106.73,29930.11,30039.6,615.19,18483524.53,29933.82,direct,
2022-06-05 21:00:00,29967.55,29807.22,29933.82,521.95,15597038.24,29947.05,direct,
2022-06-05 22:00:00,30055.7,29864.43,29947.05,687.48,20603761.93,30002.82,direct,
2022-06-05 23:00:00,30030.54,29876.55,30002.82,530.0,15869110.69,29897.9,direct,
2022-06-06 00:00:00,30372.93,29876.22,29897.9,1525.71,45984788.34,30284.48,direct,
2022-06-06 01:00:00,30895.59,30283.08,30284.48,2779.31,85023525.56,30820.44,direct,
2022-06-06 02:00:00,31111.89,30820.44,30820.44,1703.91,52747467.2,30907.06,direct,
2022-06-06 03:00:00,31252.21,30907.06,30907.06,1878.84,58429008.78,31233.98,direct,
2022-06-06 04:00:00,31321.54,31130.49,31233.98,1042.13,32529497.97,31201.09,direct,
2022-06-06 05:00:00,31257.56,31135.47,31201.09,750.2,23400003.6,31147.72,direct,
2022-06-06 06:00:00,31402.97,31133.88,31147.72,971.37,30361323.34,31259.33,direct,
2022-06-06 07:00:00,31361.53,31183.45,31259.33,955.29,29859073.87,31276.23,direct,
2022-06-06 08:00:00,31449.69,31266.13,31276.23,1194.44,37475356.05,31448.98,direct,
2022-06-06 09:00:00,31522.43,31362.32,31448.98,933.22,29334808.63,31456.16,direct,
2022-06-06 10:00:00,31515.72,31370.28,31456.16,705.58,22182570.01,31467.63,direct,
2022-06-06 11:00:00,31564.65,31139.97,31467.63,1830.85,57388174.69,31377.99,direct,
2022-06-06 12:00:00,31457.74,31330.87,31377.99,1061.01,33308930.09,31386.9,direct,
2022-06-06 13:00:00,31510.06,31243.64,31386.9,1716.2,53859308.28,31418.52,direct,
2022-06-06 14:00:00,31740.27,31403.87,31418.52,2339.0,73904653.59,31484.7,direct,
2022-06-06 15:00:00,31534.91,31141.5,31484.7,2875.58,90133305.7,31521.27,direct,
2022-06-06 16:00:00,31537.3,31201.54,31521.27,1997.66,62603082.01,31291.13,direct,
2022-06-06 17:00:00,31348.34,31036.65,31291.13,1456.34,45443117.0,31320.88,direct,
2022-06-06 18:00:00,31411.1,31205.03,31320.88,1015.44,31793477.59,31330.86,direct,
2022-06-06 19:00:00,31459.41,31225.03,31330.86,1178.1,36907425.67,31450.53,direct,
2022-06-06 20:00:00,31514.56,31256.87,31450.53,999.18,31368858.51,31438.7,direct,
2022-06-06 21:00:00,31581.41,31386.37,31438.7,1886.05,59405239.16,31474.86,direct,
2022-06-06 22:00:00,31517.24,31367.13,31474.86,1103.31,34706114.57,31379.34,direct,
2022-06-06 23:00:00,31402.69,31297.39,31379.34,585.61,18354473.65,31353.78,direct,
2022-06-07 00:00:00,31367.36,30123.06,31353.78,4647.91,142275718.09,30177.59,direct,
2022-06-07 01:00:00,30239.69,29367.23,30177.59,4079.94,121712045.32,29567.85,direct,
2022-06-07 02:00:00,29569.95,29210.15,29567.85,2641.17,77530608.16,29388.55,direct,
2022-06-07 03:00:00,29644.9,29330.61,29388.55,1357.95,40093179.02,29560.87,direct,
2022-06-07 04:00:00,29594.31,29447.39,29560.87,1143.79,33758541.17,29520.37,direct,
2022-06-07 05:00:00,29614.14,29406.2,29520.37,1067.02,31474945.08,29509.91,direct,
2022-06-07 06:00:00,29547.02,29438.27,29509.91,724.61,21369780.02,29510.33,direct,
2022-06-07 07:00:00,29579.52,29480.98,29510.33,737.09,21763031.32,29569.79,direct,
2022-06-07 08:00:00,29719.16,29548.07,29569.79,853.78,25304858.61,29637.67,direct,
2022-06-07 09:00:00,29644.44,29538.82,29637.67,545.68,16142459.03,29553.01,direct,
2022-06-07 10:00:00,29642.79,29522.92,29553.01,555.77,16444380.59,29590.66,direct,
